1477586841.855723,-0.0007475629806519279,7.785798072815209e-05,0.8313280952453613,-4.198610587887274e-05,0.0012783661357677221,-3.148294921698141e-05,-0.000631409406196326,-0.054100967943668365,-0.0008504522847943008,-0.014719724655151367,0.0015583820641040802,-0.1811484694480896,0.0,0.0,0.0,0.0,0.0014831129228696227,0.003584102960303426,0.011141391471028328,0.008427288383245468
1477586842.162844,-0.0023777500152588615,-2.0709475278851697e-05,0.8147314799308777,2.9567794687259476e-05,-0.0024717385558513374,-4.840200907605383e-05,-0.00033654726576060057,-0.07500205934047699,0.001433445024304092,-0.03342413902282715,-0.001954294741153717,-0.3318507969379425,-6.0522398324922506e-18,-1.2097273183186985e-09,9.809998512268066,0.0,-0.005465990863740444,0.00045956074609421194,-0.01826135255396366,-0.016099849715828896
1477586842.252811,-0.003654958343505932,-5.695282459258766e-05,0.795716435956955,1.564733072330934e-05,-0.005922006676072949,0.00032297276766191086,0.0074281892739236355,-0.06900537014007568,-0.00027506606420502067,-0.027795910835266113,-0.000847257673740387,-0.3801427185535431,-0.2829751670360565,0.030884509906172752,6.186985015869141,0.0,-0.002695538569241762,-0.010229771956801414,-0.012210888788104057,-0.013056464493274689
1477586842.350499,-0.004866959190368725,-0.00011029898166656227,0.7784960878372192,-2.6558074138502943e-05,-0.008260809187837781,0.0005354699788072098,0.004254925064742565,-0.046775780618190765,-0.0008591890218667686,-0.02708423137664795,-0.0012520626187324524,-0.3441943824291229,-0.3124164044857025,-0.07083263993263245,6.79497766494751,0.0,-0.0066949548199772835,-0.010513109154999256,-0.025731569156050682,-0.02909552864730358
1477586842.45945,-0.005294801330566479,-0.0001887014412879917,0.7654911590099335,9.586274200513944e-06,-0.009617541271380587,0.0006810305521696314,0.0029052302706986666,-0.027135031297802925,0.0007083244272507727,-0.01105797290802002,-0.0017450787127017975,-0.26000311970710754,0.22010105848312378,0.026829179376363754,8.84170150756836,0.0,-0.012009529396891594,-0.0018064811592921615,-0.007549019064754248,-0.007202924694865942
1477586842.565102,-0.005641581153869701,-0.0002964331114292118,0.7584118855476379,5.8721336374196166e-05,-0.009882045175728877,0.0010380425941399283,0.007130790036171675,-0.00529074389487505,0.0009790504118427634,-0.008334517478942871,-0.0023011155426502228,-0.14150768518447876,0.14442165195941925,-0.0021535323467105627,10.52715015411377,0.0,-0.01088713202625513,-0.010844910517334938,-0.017329799011349678,-0.012993160635232925
1477586842.673217,-0.005718590354919506,-0.00037099107146262855,0.7571203721046448,4.6592339084244804e-05,-0.009481410590231738,0.0014290912624781943,0.007823370397090912,0.008012941107153893,-0.00023425143444910645,-0.0017850399017333984,-0.0015279874205589294,-0.025812357664108276,0.46346309781074524,-0.0028950979467481375,11.491477012634277,0.0,-0.006112508475780487,-0.009853942319750786,-0.007151448633521795,-0.008404617197811604
1477586842.780431,-0.005659224128723217,-0.00035716279387473793,0.760687412071228,3.903588417669149e-05,-0.008693512740029993,0.0014106025687825815,-0.0003683485265355557,0.015758145600557327,-0.00012860374408774078,0.0018074512481689453,0.00037712976336479187,0.0713273137807846,0.19838830828666687,-0.003009275533258915,12.17873764038086,0.0,-0.00626195315271616,-0.007337693590670824,-0.004811368882656097,-0.004074932541698217
1477586842.886655,-0.002354146575927807,-0.000251714726686475,0.7662651849269867,-2.462166345438519e-06,-0.008720602824896562,0.0011104495889707408,-0.005995845887809992,-0.0005406357813626528,-0.0008306928793899715,0.06707179546356201,0.002233002334833145,0.11097237467765808,0.27525031566619873,0.02632366307079792,12.122387886047363,0.0,0.17916029691696167,0.18648068606853485,0.1358765959739685,0.13371542096138
1477586842.98847,0.004176734352111744,-0.0003653323554992649,0.7730830920219421,6.186945948303216e-05,-0.008888175017876178,0.0010080288393307698,-0.00205963384360075,-0.003352867439389229,0.0012828594772145152,0.13182425498962402,-0.0021430552005767822,0.13519404828548431,0.20835241675376892,0.05203739181160927,11.751628875732422,0.0,0.24369023740291595,0.2511826157569885,0.2674541175365448,0.26783323287963867
1477586843.091139,0.010631321334838795,-0.00028776436090469093,0.781122506904602,3.4958535250940954e-05,-0.007985131743883775,0.0010395497060712582,0.0006351946503855288,0.018061397597193718,-0.0005199954612180591,0.1303715705871582,0.0017139501869678497,0.15975067019462585,1.432762622833252,0.05125822499394417,10.596709251403809,0.0,0.24840082228183746,0.2521631717681885,0.25084227323532104,0.2523939609527588
1477586843.198616,0.017078398132324146,-0.00034503324866294593,0.7883706105232239,7.506614582135155e-05,-0.006618875888761798,0.0011167076549158657,0.0015367346350103617,0.027324266731739044,0.0008305407245643437,0.1298980712890625,-0.000993248075246811,0.1441066414117813,1.4216063022613525,-0.07631558179855347,10.288861274719238,0.0,0.2534763514995575,0.25683531165122986,0.24346494674682617,0.24431362748146057
1477586843.302938,0.02700197544097893,-0.0003366662466526005,0.7919572008132935,1.2987829998830183e-05,-0.006415050257143103,0.0011694041300130428,0.0010621476685628295,0.004077898804098368,-0.0012369878822937608,0.198927640914917,0.000248640775680542,0.07045689225196838,0.0967675969004631,0.0870438814163208,10.298100471496582,0.0,0.4335940480232239,0.4370146691799164,0.39742109179496765,0.39374104142189026
1477586843.407857,0.04005133953094475,-0.00020405708789825172,0.7923899007320404,2.0415668345398844e-05,-0.006825815927027487,0.0010661054676493515,-0.002066928893327713,-0.00821547769010067,0.00013894621224608272,0.2610403299331665,0.0026560798287391663,0.006869524717330933,0.1030518114566803,-0.04364611208438873,9.492776870727539,0.0,0.5116729140281677,0.49799036979675293,0.5273742079734802,0.5304233431816101
1477586843.516227,0.0567361101150512,-0.00020488410234451027,0.7899965358257294,2.079699594200775e-05,-0.007782426783075724,0.0008908816937235436,-0.00350453844293952,-0.019132213667035103,-1.2770652574545238e-05,0.3333127498626709,-6.611645221710205e-05,-0.0504627525806427,1.479120135307312,0.03552773967385292,8.330060958862305,0.0,0.7106307744979858,0.7228273153305054,0.6780785918235779,0.676263153553009
